Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU60,OUT027,4272.584767572993
FDB26,OUT018,1228.5415206030152
FDB46,OUT017,4119.010667103939
FDQ37,OUT019,2268.9653767195873
FDN03,OUT017,4198.7524090509
NCX30,OUT045,4619.051718753353
FDK32,OUT019,2106.5235060489
DRM47,OUT013,3427.2921555053617
NCO02,OUT046,1421.1196686980604
FDP04,OUT013,1421.1196686980604
NCO43,OUT049,1731.9115259545667
FDD59,OUT013,1534.0741487664063
FDQ10,OUT017,3667.372092705895
FDW45,OUT035,2584.438987919464
NCK30,OUT049,5391.00830739777
FDU31,OUT018,3354.5576251303514
NCQ17,OUT019,2106.5235060489
FDN01,OUT017,3427.2921555053617
FDZ19,OUT049,3369.676037224761
DRG37,OUT017,2825.8951546162325
FDE32,OUT045,1344.6559665236055
FDO34,OUT049,3427.2921555053617
FDM04,OUT019,1052.6176945454545
FDZ25,OUT049,3427.2921555053617
FDU08,OUT049,1731.9115259545667
NCW30,OUT045,5303.425224073295
NCM18,OUT013,1367.9724074074072
FDS22,OUT035,1344.6559665236055
NCH18,OUT017,4271.638563027145
FDC23,OUT013,3427.2921555053617
FDY46,OUT013,4004.3782044744016
NCU06,OUT046,4004.3782044744016
FDX57,OUT045,1731.9115259545667
FDX36,OUT027,5654.037285217387
FDL16,OUT045,1344.6559665236055
FDT16,OUT010,4119.010667103939
FDN16,OUT018,1694.1995558080828
FDC03,OUT046,3427.2921555053617
DRF60,OUT013,4271.638563027145
FDS27,OUT027,5531.419343458634
FDP33,OUT010,2268.9653767195873
FDJ36,OUT018,1694.1995558080828
NCR42,OUT013,1367.9724074074072
FDV14,OUT017,1534.0741487664063
NCP42,OUT035,3719.8763989784147
FDB50,OUT027,2471.621994642856
NCC30,OUT027,4724.98861040581
FDA23,OUT018,1694.1995558080828
FDW16,OUT017,1614.3191216509742
FDQ52,OUT010,2887.4129810026393
FDB58,OUT049,2396.475298039214
NCP29,OUT049,1421.1196686980604
NCM05,OUT045,5288.675986157371
FDO25,OUT013,3427.2921555053617
NCM54,OUT046,2170.505417155173
NCL54,OUT046,3354.5576251303514
FDL39,OUT010,2455.1216353351433
FDF53,OUT018,3269.2779587048285
NCQ42,OUT035,2337.5346771653503
FDF58,OUT013,1421.1196686980604
FDZ04,OUT035,1421.1196686980604
FDE26,OUT019,1731.9115259545667
FDS60,OUT017,3667.372092705895
FDV58,OUT017,3667.372092705895
FDM04,OUT045,1344.6559665236055
FDE08,OUT035,2584.438987919464
NCB43,OUT049,3462.078176094264
FDU11,OUT010,1731.9115259545667
FDF22,OUT019,2268.9653767195873
FDE24,OUT013,2170.505417155173
DRJ49,OUT046,2170.505417155173
NCQ53,OUT035,4619.051718753353
NCL41,OUT013,1344.6559665236055
FDR22,OUT013,1805.291547555554
FDH04,OUT035,1614.3191216509742
DRH15,OUT045,1344.6559665236055
FDY40,OUT049,1344.6559665236055
NCI17,OUT035,1731.9115259545667
NCC18,OUT013,3354.5576251303514
FDY28,OUT027,5303.425224073295
FDB45,OUT027,2880.4054543307075
NCL30,OUT018,2158.283849114522
FDM10,OUT017,4119.010667103939
FDH22,OUT027,3640.3541330434796
NCZ53,OUT017,3719.8763989784147
NCI18,OUT013,4119.010667103939
FDH14,OUT027,3758.4300852459055
FDR36,OUT027,2410.4524967213097
FDW01,OUT045,2674.8468521815066
FDK02,OUT027,3148.9417595419845
FDJ02,OUT018,2170.505417155173
FDU55,OUT013,5458.019397960666
NCV18,OUT027,2471.621994642856
FDH14,OUT018,2158.283849114522
FDZ37,OUT045,1534.0741487664063
FDX49,OUT049,3685.5710473819818
NCD43,OUT046,1731.9115259545667
FDZ07,OUT013,1228.5415206030152
FDK43,OUT035,2337.5346771653503
FDR32,OUT018,3354.5576251303514
FDT39,OUT013,2447.522865795206
NCV54,OUT017,2158.283849114522
FDF38,OUT018,1228.5415206030152
FDV60,OUT046,3427.2921555053617
FDH44,OUT027,3980.6182247349802
FDS21,OUT046,1186.2355822441455
NCL41,OUT045,1344.6559665236055
FDM46,OUT017,1731.9115259545667
FDU27,OUT045,1344.6559665236055
NCJ54,OUT017,4004.3782044744016
DRG51,OUT018,2830.86529269163
NCA29,OUT019,2170.505417155173
FDR47,OUT045,3667.372092705895
NCL19,OUT027,3758.4300852459055
DRG01,OUT049,1534.0741487664063
FDG10,OUT046,1344.6559665236055
NCV05,OUT049,2674.8468521815066
NCH18,OUT019,2609.008114770312
FDV14,OUT018,1534.0741487664063
DRJ23,OUT035,3667.372092705895
DRJ11,OUT046,3427.2921555053617
FDZ03,OUT017,3667.372092705895
FDI27,OUT010,1052.6176945454545
FDJ14,OUT018,1421.1196686980604
FDU32,OUT017,2170.505417155173
FDD47,OUT027,4423.581727450982
DRF36,OUT035,3832.7725078608205
FDM21,OUT046,5303.425224073295
FDV10,OUT018,1228.5415206030152
FDH60,OUT018,3354.5576251303514
FDX47,OUT010,2106.5235060489
FDT19,OUT019,2170.505417155173
FDO11,OUT045,4271.638563027145
FDH24,OUT027,4226.048243724696
FDL02,OUT018,1694.1995558080828
FDB02,OUT049,3427.2921555053617
FDA43,OUT046,3427.2921555053617
FDG52,OUT045,1344.6559665236055
DRC12,OUT013,3667.372092705895
FDY37,OUT018,2158.283849114522
NCU18,OUT045,2337.5346771653503
FDU09,OUT035,1344.6559665236055
DRJ25,OUT027,2410.4524967213097
DRE12,OUT018,2106.5235060489
DRL47,OUT017,2337.5346771653503
DRK01,OUT046,1731.9115259545667
FDC22,OUT019,2268.9653767195873
FDG44,OUT013,1228.5415206030152
FDW04,OUT035,2337.5346771653503
FDK09,OUT049,4004.3782044744016
NCN43,OUT035,2170.505417155173
FDG04,OUT049,3427.2921555053617
FDH32,OUT010,1421.1196686980604
DRI47,OUT017,2674.8468521815066
DRE15,OUT013,1421.1196686980604
FDY11,OUT035,1421.1196686980604
FDO60,OUT049,1344.6559665236055
FDQ20,OUT018,1228.5415206030152
FDO57,OUT027,4226.048243724696
FDT14,OUT019,1731.9115259545667
FDA57,OUT049,1137.515421949721
DRN35,OUT017,1344.6559665236055
FDJ03,OUT046,1344.6559665236055
FDX28,OUT017,1731.9115259545667
DRE25,OUT045,1614.3191216509742
FDR09,OUT046,5303.425224073295
FDB23,OUT035,3719.8763989784147
FDO08,OUT045,3369.676037224761
FDQ23,OUT049,1731.9115259545667
FDW04,OUT013,2170.505417155173
DRK13,OUT010,2396.475298039214
NCL17,OUT027,3758.4300852459055
FDY21,OUT035,3719.8763989784147
FDJ38,OUT027,5270.670954761906
FDA37,OUT019,1731.9115259545667
FDV43,OUT013,1344.6559665236055
FDL36,OUT046,1614.3191216509742
FDD53,OUT045,1344.6559665236055
FDZ19,OUT010,2396.475298039214
FDV21,OUT045,2396.475298039214
NCL54,OUT018,2877.3076156941515
DRI47,OUT027,3980.6182247349802
DRG03,OUT049,2674.8468521815066
FDG21,OUT013,2455.1216353351433
FDW03,OUT018,1694.1995558080828
NCI55,OUT046,2170.505417155173
DRC36,OUT019,2455.1216353351433
FDH22,OUT017,2396.475298039214
FDV20,OUT045,2337.5346771653503
NCU41,OUT027,5409.329331392204
FDN46,OUT027,2841.711117695476
FDK50,OUT045,3369.676037224761
NCA05,OUT027,3980.6182247349802
DRH01,OUT018,3269.2779587048285
FDT08,OUT018,2170.505417155173
FDM08,OUT018,3354.5576251303514
FDZ07,OUT035,1344.6559665236055
FDS22,OUT017,1344.6559665236055
FDV35,OUT027,3794.4971256038684
FDI28,OUT010,1344.6559665236055
FDW58,OUT027,2841.711117695476
FDT52,OUT045,4271.638563027145
FDY34,OUT046,3369.676037224761
FDR10,OUT046,2918.504985931147
FDK57,OUT017,2158.283849114522
FDR02,OUT027,2880.4054543307075
FDX49,OUT046,3610.43377152427
FDQ20,OUT046,1344.6559665236055
DRK23,OUT045,4271.638563027145
NCW06,OUT046,3667.372092705895
FDR31,OUT017,2455.1216353351433
NCE43,OUT013,2854.6408651641955
DRO59,OUT027,2556.221119638817
FDN09,OUT049,4299.837237401783
FDR11,OUT046,2830.86529269163
FDO57,OUT013,2825.8951546162325
NCX18,OUT017,3583.9815896507234
FDB05,OUT018,3667.372092705895
FDQ08,OUT018,1228.5415206030152
NCG43,OUT035,1731.9115259545667
FDJ56,OUT013,1731.9115259545667
FDA13,OUT010,1052.6176945454545
FDO56,OUT017,2158.283849114522
FDB37,OUT018,3667.372092705895
FDZ02,OUT018,1694.1995558080828
FDQ24,OUT046,4271.638563027145
FDM16,OUT013,1421.1196686980604
FDU35,OUT049,1731.9115259545667
FDT35,OUT035,3369.676037224761
NCX30,OUT049,4299.837237401783
FDG04,OUT017,3427.2921555053617
FDI12,OUT035,1534.0741487664063
FDE35,OUT035,1344.6559665236055
NCP14,OUT027,2852.885860504199
NCY53,OUT045,2085.3305214457823
FDP49,OUT017,1344.6559665236055
FDQ04,OUT017,1344.6559665236055
FDM39,OUT035,3427.2921555053617
FDO58,OUT019,2170.505417155173
FDC56,OUT017,2170.505417155173
NCQ54,OUT046,3369.676037224761
FDV10,OUT027,2410.4524967213097
NCK17,OUT046,1344.6559665236055
NCF55,OUT027,2410.4524967213097
FDV33,OUT013,5458.019397960666
NCH29,OUT019,1534.0741487664063
FDA37,OUT027,3758.4300852459055
FDH46,OUT018,1694.1995558080828
FDS25,OUT035,2158.283849114522
FDH04,OUT027,2556.221119638817
FDX52,OUT046,3465.84214391891
NCD42,OUT017,1344.6559665236055
FDW47,OUT017,2337.5346771653503
FDL25,OUT027,2471.621994642856
NCJ06,OUT010,1731.9115259545667
FDY09,OUT013,3667.372092705895
FDS40,OUT046,1344.6559665236055
FDH41,OUT017,3832.7725078608205
FDG38,OUT035,1534.0741487664063
FDU03,OUT027,4482.319641131106
FDV20,OUT046,2337.5346771653503
DRB13,OUT045,3427.2921555053617
NCQ30,OUT013,2158.283849114522
NCH06,OUT013,4271.638563027145
FDU50,OUT018,2106.5235060489
NCO42,OUT019,2106.5235060489
FDW09,OUT018,1421.1196686980604
FDH04,OUT013,1614.3191216509742
FDC21,OUT045,1731.9115259545667
FDL21,OUT049,1344.6559665236055
FDM46,OUT010,1379.3044424521058
FDT22,OUT019,1137.515421949721
FDB28,OUT035,3465.84214391891
FDI12,OUT018,1421.1196686980604
FDA28,OUT045,2337.5346771653503
FDF59,OUT013,2170.505417155173
FDM45,OUT027,3354.9251012345662
FDQ56,OUT017,1534.0741487664063
FDR46,OUT049,2674.8468521815066
FDT01,OUT013,3427.2921555053617
FDD16,OUT027,2410.4524967213097
NCU30,OUT010,2170.505417155173
FDM40,OUT010,2106.5235060489
FDI56,OUT035,1614.3191216509742
NCS30,OUT013,2170.505417155173
FDU08,OUT017,1731.9115259545667
FDX51,OUT027,5531.419343458634
FDA43,OUT045,3465.84214391891
FDX59,OUT010,1052.6176945454545
FDC37,OUT018,1694.1995558080828
FDP58,OUT013,3719.8763989784147
NCY42,OUT035,2170.505417155173
FDF21,OUT018,3354.5576251303514
FDU10,OUT027,2410.4524967213097
DRL47,OUT018,2158.283849114522
FDA58,OUT018,3667.372092705895
FDJ22,OUT049,3719.8763989784147
FDK50,OUT046,2918.504985931147
FDO38,OUT035,1534.0741487664063
DRF60,OUT035,4271.638563027145
NCZ42,OUT019,2887.4129810026393
FDD35,OUT049,2158.283849114522
FDL25,OUT045,1614.3191216509742
FDJ16,OUT013,1228.5415206030152
DRK59,OUT049,4271.638563027145
FDI50,OUT046,4119.010667103939
NCB19,OUT045,1534.0741487664063
DRI37,OUT035,1344.6559665236055
FDA14,OUT027,3980.6182247349802
FDC08,OUT018,3462.078176094264
FDS45,OUT046,1731.9115259545667
FDI21,OUT049,1421.1196686980604
DRJ47,OUT035,3427.2921555053617
DRE37,OUT027,4724.98861040581
FDT55,OUT018,2447.522865795206
NCG42,OUT027,3794.4971256038684
FDA31,OUT049,3369.676037224761
NCW42,OUT046,3832.7725078608205
FDF50,OUT017,3427.2921555053617
FDK56,OUT049,3427.2921555053617
FDX10,OUT035,1344.6559665236055
NCK07,OUT027,4272.584767572993
FDZ49,OUT017,3719.8763989784147
FDR33,OUT013,1731.9115259545667
FDO44,OUT018,1731.9115259545667
FDA20,OUT046,3427.2921555053617
NCL30,OUT045,2337.5346771653503
FDI05,OUT019,1186.2355822441455
FDQ12,OUT018,3354.5576251303514
FDH47,OUT017,1731.9115259545667
FDH34,OUT018,3667.372092705895
FDF29,OUT046,2337.5346771653503
FDG40,OUT018,1228.5415206030152
NCE18,OUT017,4271.638563027145
FDP21,OUT010,3354.5576251303514
FDY50,OUT013,1534.0741487664063
FDB36,OUT049,2170.505417155173
NCZ29,OUT049,2337.5346771653503
FDU20,OUT018,2106.5235060489
FDO56,OUT013,2106.5235060489
FDW31,OUT049,3465.84214391891
DRH59,OUT013,1421.1196686980604
NCB30,OUT017,3832.7725078608205
FDK43,OUT027,3758.4300852459055
FDW43,OUT045,4119.010667103939
NCL19,OUT017,2170.505417155173
FDJ27,OUT046,1731.9115259545667
FDC45,OUT046,2877.3076156941515
FDY40,OUT035,1344.6559665236055
NCM41,OUT035,1614.3191216509742
NCK18,OUT019,2170.505417155173
FDP37,OUT049,2447.522865795206
FDA27,OUT027,6266.875674809831
NCX30,OUT035,4619.051718753353
FDR09,OUT017,5303.425224073295
FDG08,OUT027,4423.581727450982
NCU30,OUT013,3369.676037224761
FDB16,OUT017,1534.0741487664063
FDM16,OUT017,1421.1196686980604
FDC48,OUT013,1534.0741487664063
NCF18,OUT046,3427.2921555053617
FDU46,OUT018,1421.1196686980604
FDH41,OUT018,3354.5576251303514
NCN42,OUT010,2106.5235060489
FDU49,OUT046,1534.0741487664063
FDB20,OUT027,2556.221119638817
FDG50,OUT019,1344.6559665236055
FDW20,OUT045,2337.5346771653503
NCO55,OUT049,1731.9115259545667
FDX48,OUT046,2556.221119638817
FDU48,OUT046,2337.5346771653503
FDR48,OUT019,2106.5235060489
FDK27,OUT013,2170.505417155173
FDT35,OUT013,3052.8852631015943
FDN12,OUT049,1731.9115259545667
NCE31,OUT019,1052.6176945454545
FDL21,OUT017,1344.6559665236055
FDV56,OUT017,1731.9115259545667
FDR16,OUT017,3667.372092705895
NCP41,OUT049,1731.9115259545667
FDJ27,OUT013,1731.9115259545667
FDA07,OUT017,2337.5346771653503
FDK55,OUT049,1534.0741487664063
FDM33,OUT049,4119.010667103939
FDY46,OUT046,3832.7725078608205
FDD36,OUT046,2158.283849114522
FDB12,OUT027,2852.885860504199
FDF28,OUT019,1731.9115259545667
NCE07,OUT019,1731.9115259545667
FDW50,OUT027,4272.584767572993
NCW18,OUT017,4299.837237401783
NCJ17,OUT019,1344.6559665236055
DRZ24,OUT010,1731.9115259545667
FDS07,OUT035,2106.5235060489
NCW05,OUT010,1534.0741487664063
FDZ22,OUT018,1421.1196686980604
FDK02,OUT046,2106.5235060489
FDZ45,OUT027,5531.419343458634
FDL25,OUT046,1534.0741487664063
FDS08,OUT045,3427.2921555053617
NCZ42,OUT027,6538.629911793018
FDX57,OUT035,1731.9115259545667
FDF21,OUT046,3465.84214391891
FDJ56,OUT018,1694.1995558080828
FDX10,OUT013,1228.5415206030152
DRG48,OUT035,2455.1216353351433
DRN37,OUT046,2918.504985931147
NCY41,OUT018,1228.5415206030152
FDN28,OUT045,1731.9115259545667
FDE34,OUT045,3427.2921555053617
FDR10,OUT045,3369.676037224761
FDC32,OUT017,1614.3191216509742
DRG13,OUT046,3269.2779587048285
FDP59,OUT049,1731.9115259545667
NCT53,OUT010,2395.718448918912
FDL57,OUT027,6014.784980392151
FDN32,OUT010,3269.2779587048285
FDK09,OUT018,3571.4223195454533
FDA52,OUT010,2395.718448918912
FDC57,OUT049,3667.372092705895
FDI09,OUT035,4270.767236082471
NCB07,OUT046,3465.84214391891
FDP26,OUT035,1731.9115259545667
FDP40,OUT027,3182.4304398692784
FDL15,OUT013,2455.1216353351433
FDV07,OUT046,2085.3305214457823
FDS03,OUT017,1421.1196686980604
FDE50,OUT049,3719.8763989784147
FDQ15,OUT017,1534.0741487664063
FDQ33,OUT010,2106.5235060489
FDT22,OUT013,1228.5415206030152
DRO35,OUT035,2158.283849114522
FDJ41,OUT049,5391.00830739777
FDQ27,OUT035,1731.9115259545667
FDC26,OUT017,2170.505417155173
NCF43,OUT027,3758.4300852459055
NCR50,OUT035,2674.8468521815066
FDE39,OUT018,2106.5235060489
FDN49,OUT027,2410.4524967213097
DRG11,OUT035,1731.9115259545667
NCA18,OUT049,2106.5235060489
FDM36,OUT018,3052.8852631015943
FDW32,OUT017,1534.0741487664063
NCQ18,OUT010,1534.0741487664063
FDX14,OUT027,2556.221119638817
FDD46,OUT017,2674.8468521815066
FDI34,OUT019,2268.9653767195873
NCJ17,OUT035,1534.0741487664063
FDB52,OUT035,5391.00830739777
FDV55,OUT018,2170.505417155173
FDC57,OUT046,3667.372092705895
FDB29,OUT046,2158.283849114522
NCO43,OUT035,1731.9115259545667
FDG44,OUT045,1344.6559665236055
FDJ34,OUT045,2396.475298039214
FDH40,OUT049,1534.0741487664063
NCD07,OUT027,3182.4304398692784
FDB41,OUT017,1344.6559665236055
FDH47,OUT018,1645.5197765642804
DRK37,OUT035,3667.372092705895
FDM25,OUT019,2395.718448918912
NCX06,OUT045,3667.372092705895
NCS05,OUT017,2337.5346771653503
FDS39,OUT045,2337.5346771653503
FDC47,OUT027,5840.571415044253
FDG20,OUT013,3354.5576251303514
DRL23,OUT017,1731.9115259545667
FDY33,OUT013,2825.8951546162325
NCH18,OUT045,4271.638563027145
FDX47,OUT035,2674.8468521815066
NCB06,OUT045,3269.2779587048285
FDP36,OUT049,1344.6559665236055
FDW44,OUT018,3269.2779587048285
NCU41,OUT018,3354.5576251303514
NCS17,OUT046,1731.9115259545667
FDD46,OUT035,2674.8468521815066
FDE45,OUT017,3427.2921555053617
FDI09,OUT017,4270.767236082471
NCJ54,OUT010,2609.008114770312
NCA29,OUT018,3269.2779587048285
NCN41,OUT027,3758.4300852459055
FDY34,OUT035,3427.2921555053617
NCG55,OUT035,2106.5235060489
DRM49,OUT046,1228.5415206030152
NCB42,OUT049,2106.5235060489
FDE58,OUT045,2106.5235060489
DRJ25,OUT013,1228.5415206030152
FDS47,OUT010,1344.6559665236055
FDY21,OUT049,3667.372092705895
NCI54,OUT013,2085.3305214457823
FDO24,OUT017,2877.3076156941515
FDY43,OUT035,3369.676037224761
FDF35,OUT018,1694.1995558080828
NCP29,OUT019,1186.2355822441455
FDN28,OUT027,2880.4054543307075
FDJ50,OUT018,1228.5415206030152
FDQ14,OUT027,3980.6182247349802
FDC37,OUT035,1731.9115259545667
FDN08,OUT046,2158.283849114522
FDD04,OUT035,2170.505417155173
FDW34,OUT018,3727.6665791855135
FDP04,OUT017,1421.1196686980604
NCG07,OUT017,3667.372092705895
NCN14,OUT018,3354.5576251303514
FDJ16,OUT045,1344.6559665236055
NCM42,OUT045,1731.9115259545667
NCF19,OUT046,1367.9724074074072
FDY21,OUT018,3462.078176094264
FDY19,OUT035,2158.283849114522
FDV09,OUT045,2674.8468521815066
FDA28,OUT013,2170.505417155173
FDC38,OUT018,2170.505417155173
FDL28,OUT045,4004.3782044744016
NCH43,OUT049,3719.8763989784147
NCN53,OUT045,1344.6559665236055
NCW05,OUT017,1731.9115259545667
NCO30,OUT018,3354.5576251303514
FDT04,OUT019,1052.6176945454545
FDB27,OUT018,3354.5576251303514
NCK07,OUT013,2877.3076156941515
NCA53,OUT013,1344.6559665236055
FDB33,OUT018,2455.1216353351433
FDU37,OUT017,1534.0741487664063
FDR13,OUT035,2158.283849114522
FDE45,OUT049,3427.2921555053617
FDV37,OUT017,3465.84214391891
FDX44,OUT019,1379.3044424521058
NCL06,OUT017,5409.329331392204
FDJ28,OUT045,3719.8763989784147
FDX55,OUT049,3965.657086807132
NCK17,OUT018,1228.5415206030152
FDH52,OUT035,1344.6559665236055
FDN13,OUT027,2852.885860504199
FDK44,OUT018,3052.8852631015943
FDU16,OUT046,1534.0741487664063
FDZ07,OUT017,1344.6559665236055
NCN06,OUT027,4226.048243724696
FDH02,OUT010,1379.3044424521058
NCW18,OUT045,4167.42720015058
FDH57,OUT013,2337.5346771653503
FDV35,OUT045,2825.8951546162325
NCU29,OUT013,2455.1216353351433
NCP02,OUT046,1367.9724074074072
FDN44,OUT013,2918.504985931147
FDX03,OUT018,1228.5415206030152
FDR11,OUT010,2106.5235060489
FDA36,OUT046,3427.2921555053617
FDP58,OUT027,5545.71926361322
FDH31,OUT045,1731.9115259545667
FDH34,OUT035,4119.010667103939
FDS13,OUT035,4270.767236082471
FDT01,OUT018,3354.5576251303514
FDY09,OUT049,3719.537445442168
FDV33,OUT027,6084.491002059472
NCW29,OUT010,2085.3305214457823
NCN17,OUT045,1731.9115259545667
FDX01,OUT046,2158.283849114522
FDL03,OUT049,3427.2921555053617
DRL59,OUT049,1344.6559665236055
DRM11,OUT027,6014.784980392151
FDA43,OUT049,3427.2921555053617
FDZ56,OUT010,2395.718448918912
FDI44,OUT018,1421.1196686980604
FDB50,OUT013,1421.1196686980604
FDU15,OUT019,1052.6176945454545
NCJ19,OUT019,1052.6176945454545
FDD48,OUT013,2158.283849114522
NCW42,OUT035,4004.3782044744016
FDL24,OUT017,3427.2921555053617
NCB30,OUT013,4004.3782044744016
FDK25,OUT013,2830.86529269163
FDW28,OUT049,3571.4223195454533
FDD47,OUT017,3369.676037224761
FDK16,OUT019,1379.3044424521058
FDW37,OUT046,1534.0741487664063
FDA48,OUT035,3719.8763989784147
FDA14,OUT017,2609.008114770312
FDV15,OUT013,1731.9115259545667
FDN22,OUT049,4198.7524090509
NCD55,OUT045,1367.9724074074072
FDY43,OUT013,2877.3076156941515
NCU05,OUT017,1534.0741487664063
FDF10,OUT035,2825.8951546162325
FDR39,OUT018,3354.5576251303514
FDG40,OUT013,1344.6559665236055
FDZ28,OUT019,1731.9115259545667
FDE02,OUT045,1731.9115259545667
FDU60,OUT049,3369.676037224761
FDM21,OUT013,5303.425224073295
FDV52,OUT019,1694.1995558080828
NCW06,OUT013,3465.84214391891
FDX36,OUT035,3685.5710473819818
FDT35,OUT027,4226.048243724696
NCL19,OUT010,2085.3305214457823
NCD31,OUT046,3269.2779587048285
FDE53,OUT019,1534.0741487664063
FDW58,OUT019,1534.0741487664063
DRF48,OUT046,3427.2921555053617
FDW57,OUT035,3462.078176094264
DRH13,OUT017,1731.9115259545667
FDT33,OUT013,3427.2921555053617
DRK47,OUT027,5840.571415044253
FDY22,OUT010,1731.9115259545667
FDC35,OUT019,1949.2580455445548
FDO03,OUT013,3685.5710473819818
FDF24,OUT045,1534.0741487664063
FDF56,OUT018,3052.8852631015943
FDD28,OUT013,1344.6559665236055
FDG53,OUT027,3758.4300852459055
FDO27,OUT019,1534.0741487664063
NCF54,OUT018,3269.2779587048285
FDC20,OUT027,2410.4524967213097
FDU10,OUT046,1344.6559665236055
DRA24,OUT018,2609.008114770312
FDA02,OUT010,2106.5235060489
FDG10,OUT017,1344.6559665236055
FDW39,OUT010,2396.475298039214
FDP04,OUT019,1186.2355822441455
NCM55,OUT013,3465.84214391891
FDG47,OUT045,5409.329331392204
NCU41,OUT017,3667.372092705895
NCK31,OUT017,1344.6559665236055
FDZ46,OUT045,1731.9115259545667
FDU13,OUT027,3794.4971256038684
NCF19,OUT045,1367.9724074074072
NCJ43,OUT013,3369.676037224761
NCJ05,OUT045,2674.8468521815066
FDS04,OUT027,3758.4300852459055
FDX28,OUT010,1534.0741487664063
FDB41,OUT027,2410.4524967213097
FDG53,OUT046,2337.5346771653503
FDL15,OUT010,2106.5235060489
FDQ08,OUT049,1344.6559665236055
DRN36,OUT013,1731.9115259545667
FDI46,OUT013,4271.638563027145
FDG16,OUT027,5303.425224073295
FDV32,OUT013,1421.1196686980604
FDF44,OUT010,1731.9115259545667
FDK04,OUT018,1228.5415206030152
NCA41,OUT013,4004.3782044744016
FDD51,OUT017,1344.6559665236055
NCZ53,OUT045,3719.8763989784147
FDP01,OUT027,3980.6182247349802
FDY25,OUT049,3369.676037224761
FDB17,OUT018,3052.8852631015943
NCV54,OUT018,2085.3305214457823
FDJ32,OUT017,1421.1196686980604
FDA37,OUT049,2337.5346771653503
FDG35,OUT035,3369.676037224761
NCM05,OUT018,4008.205805581392
FDG45,OUT046,3719.8763989784147
FDH28,OUT013,1228.5415206030152
NCE18,OUT049,4119.010667103939
FDH38,OUT045,2106.5235060489
FDR56,OUT013,3427.2921555053617
FDH17,OUT027,2880.4054543307075
FDD39,OUT049,4004.3782044744016
FDB41,OUT049,1344.6559665236055
NCR53,OUT046,3610.43377152427
FDX46,OUT017,1344.6559665236055
FDV28,OUT049,1344.6559665236055
FDA08,OUT018,2455.1216353351433
FDH45,OUT017,1344.6559665236055
NCS38,OUT010,1694.1995558080828
FDD40,OUT010,3354.5576251303514
DRM59,OUT035,2455.1216353351433
NCJ43,OUT018,2877.3076156941515
NCN29,OUT013,1344.6559665236055
NCC19,OUT045,3465.84214391891
FDR56,OUT035,3465.84214391891
FDZ43,OUT049,4198.7524090509
FDJ32,OUT010,1186.2355822441455
DRH03,OUT017,1614.3191216509742
NCZ54,OUT035,3369.676037224761
FDE26,OUT017,2609.008114770312
FDS03,OUT045,1421.1196686980604
DRZ24,OUT019,1694.1995558080828
FDO48,OUT027,5654.037285217387
FDW39,OUT049,3382.2993830838423
NCK05,OUT049,1421.1196686980604
NCK30,OUT017,4983.96437533193
FDT27,OUT018,3667.372092705895
FDS08,OUT019,2395.718448918912
NCJ19,OUT049,1344.6559665236055
FDC58,OUT045,1344.6559665236055
DRE37,OUT013,3427.2921555053617
FDW02,OUT035,2337.5346771653503
FDJ02,OUT010,2106.5235060489
FDX09,OUT045,3465.84214391891
FDT31,OUT010,3269.2779587048285
FDI24,OUT049,3427.2921555053617
FDY09,OUT045,3427.2921555053617
FDV28,OUT045,1344.6559665236055
DRM47,OUT049,3465.84214391891
FDT52,OUT019,2396.475298039214
FDI48,OUT018,1228.5415206030152
FDY55,OUT017,5391.00830739777
FDU48,OUT013,2170.505417155173
FDN25,OUT045,1344.6559665236055
FDP20,OUT049,2337.5346771653503
FDJ15,OUT013,3719.8763989784147
FDD04,OUT018,2170.505417155173
FDY58,OUT045,4119.010667103939
FDR37,OUT018,3354.5576251303514
FDF44,OUT013,2170.505417155173
FDD32,OUT045,1534.0741487664063
FDR57,OUT017,2674.8468521815066
DRG39,OUT027,2410.4524967213097
FDX15,OUT017,3269.2779587048285
DRN37,OUT045,3369.676037224761
FDW40,OUT027,3758.4300852459055
FDB32,OUT049,1731.9115259545667
FDM40,OUT018,2170.505417155173
FDE39,OUT027,3758.4300852459055
DRH49,OUT017,1534.0741487664063
FDT46,OUT049,1344.6559665236055
NCF06,OUT035,5303.425224073295
FDP07,OUT017,3571.4223195454533
FDC04,OUT013,5288.675986157371
FDZ32,OUT017,1731.9115259545667
FDD50,OUT045,3269.532070498075
FDU56,OUT017,3667.372092705895
FDV34,OUT017,1421.1196686980604
NCY41,OUT013,1344.6559665236055
NCK18,OUT046,3052.8852631015943
DRH25,OUT049,1344.6559665236055
FDT57,OUT046,4299.837237401783
FDV56,OUT018,1694.1995558080828
FDV12,OUT045,1731.9115259545667
FDN52,OUT017,1534.0741487664063
FDX38,OUT035,1344.6559665236055
FDE47,OUT018,2158.283849114522
NCO07,OUT013,3719.8763989784147
FDV09,OUT027,3980.6182247349802
FDZ23,OUT019,2268.9653767195873
DRH51,OUT018,1534.0741487664063
NCY54,OUT045,3369.676037224761
DRG49,OUT013,4271.638563027145
NCC19,OUT049,3427.2921555053617
NCV53,OUT045,4619.051718753353
FDZ47,OUT019,1534.0741487664063
NCO26,OUT018,2085.3305214457823
NCP02,OUT045,1367.9724074074072
NCW30,OUT018,4119.010667103939
